2.1776519143e+05	7.1553650468e+09	1.6545238333e+03	3.4431011666e+03	9.8881845546e+00	2.9585861209e-05	1.2511425938e+03	8.5772070050e-12	4.5532350097e+03	8.2524441943e+03	-3.2416467971e-01	-4.9855357522e-01
2.2766360923e+05	7.4933684426e+09	1.6584286059e+03	3.4515572735e+03	9.8914149819e+00	2.8316457799e-05	1.2461974082e+03	8.3140527321e-12	4.5610468666e+03	8.2810689698e+03	-3.2327086771e-01	-4.9459420009e-01
2.3756202702e+05	7.8323332822e+09	1.6621009451e+03	3.4623108109e+03	9.8946255767e+00	2.7260160495e-05	1.2415926457e+03	8.1497821015e-12	4.5716660514e+03	8.3166222417e+03	-3.4600089737e-01	-5.0921328208e-01
2.4746044481e+05	8.1722475419e+09	1.6657151886e+03	3.4715491851e+03	9.8978239376e+00	2.6498640461e-05	1.2407329234e+03	7.8700159124e-12	4.5803195028e+03	8.3471233536e+03	-3.5146990385e-01	-5.0953387043e-01
2.5735886260e+05	8.5130986576e+09	1.6692808903e+03	3.4799964248e+03	9.9010123287e+00	2.6292857420e-05	1.2433333828e+03	7.5946097382e-12	4.5879522842e+03	8.3749753189e+03	-3.4972278123e-01	-5.0414152755e-01
2.6725728040e+05	8.8548730128e+09	1.6727966562e+03	3.4881417291e+03	9.9041895937e+00	2.6958796501e-05	1.2497162460e+03	7.4275510198e-12	4.5952064698e+03	8.4017980025e+03	-3.4821897302e-01	-4.9948851058e-01
2.7715569819e+05	9.1975570348e+09	1.6763587467e+03	3.4962077549e+03	9.9073471108e+00	2.8934803519e-05	1.2584207092e+03	7.6026533810e-12	4.6023391301e+03	8.4282660937e+03	-3.4655994081e-01	-4.9453484307e-01
2.8705411598e+05	9.5411437233e+09	1.6801373243e+03	3.5046161848e+03	9.9104940879e+00	3.0388762366e-05	1.2645805096e+03	7.9272633074e-12	4.6100353323e+03	8.4558648464e+03	-3.2196205615e-01	-4.5120420812e-01
2.9695253377e+05	9.8856390639e+09	1.6841709791e+03	3.5138829156e+03	9.9136301619e+00	3.0575957250e-05	1.2661080797e+03	8.2784117329e-12	4.6229205409e+03	8.4894847069e+03	-3.0196997568e-01	-4.0625876580e-01
3.0685095157e+05	1.0231064145e+10	1.6885497878e+03	3.5250657305e+03	9.9167518602e+00	2.8050502451e-05	1.2588069705e+03	8.4363330562e-12	4.6504338598e+03	8.5391064923e+03	-3.4174322388e-01	-4.3298486216e-01
3.1674936936e+05	1.0577454080e+10	1.6929347174e+03	3.5354391160e+03	9.9198537440e+00	2.1729492266e-05	1.2593502605e+03	8.3303202951e-12	4.6751176596e+03	8.5842430411e+03	-3.4038064446e-01	-4.4739328999e-01
3.2664778715e+05	1.0924851019e+10	1.6968063347e+03	3.5443463865e+03	9.9229422686e+00	8.0926772977e-06	1.2683355397e+03	8.4893074924e-12	4.6900419834e+03	8.6178390713e+03	-3.3669261635e-01	-4.5109057107e-01
3.3654620494e+05	1.1273290796e+10	1.7000574550e+03	3.5527340824e+03	9.9260162150e+00	-1.2975642376e-05	1.2858303237e+03	8.9332886922e-12	4.6976391558e+03	8.6437638117e+03	-3.3489976434e-01	-4.4705887862e-01
3.4644462274e+05	1.1622807006e+10	1.7025537772e+03	3.5634007181e+03	9.9290685433e+00	-4.0836369432e-05	1.3121497229e+03	9.5400845121e-12	4.7067263400e+03	8.6747890232e+03	-3.3279767523e-01	-4.4256509940e-01
3.5634304053e+05	1.1973430399e+10	1.7047600597e+03	3.5765411422e+03	9.9320900855e+00	-5.5045070367e-05	1.3346461746e+03	9.6374141364e-12	4.7172677997e+03	8.7111239125e+03	-3.2969442799e-01	-4.3678657872e-01
3.6624145832e+05	1.2325123299e+10	1.7071838751e+03	3.5868601315e+03	9.9350851362e+00	-5.0908714499e-05	1.3543784300e+03	1.0220901311e-11	4.7260481210e+03	8.7409916429e+03	-3.2736986133e-01	-4.3215790045e-01
3.7613987611e+05	1.2678006511e+10	1.7101708548e+03	3.5957891687e+03	9.9380530753e+00	-2.8654965824e-05	1.3721116959e+03	1.2217954469e-11	4.7335651764e+03	8.7671526027e+03	-2.1823580703e-01	1.0063071419e-01
3.8603829391e+05	1.3031892648e+10	1.7143786625e+03	3.6092212502e+03	9.9409862180e+00	9.0866566575e-06	1.3893159159e+03	1.7558563430e-11	4.7424498514e+03	8.8016275232e+03	2.7194741943e-01	2.5080794857e+00
3.9593671170e+05	1.3386457535e+10	1.7208762858e+03	3.6280560656e+03	9.9438963027e+00	2.1662076423e-05	1.3605322192e+03	2.4334749052e-11	4.7647955948e+03	8.8567963758e+03	-1.1550713013e-01	5.8702169099e-01
4.0583512949e+05	1.3745690020e+10	1.7291821174e+03	3.6893050081e+03	9.9464654455e+00	1.9552235857e-05	1.3095822148e+03	2.7066471910e-11	4.9097563275e+03	9.0942510465e+03	-3.0525825599e-01	-3.4083982689e-01
4.1573354728e+05	1.4111833476e+10	1.7381840619e+03	3.7562269279e+03	9.9486514382e+00	1.3181506002e-05	1.2584341468e+03	2.4509812522e-11	5.0756234474e+03	9.3603559312e+03	-2.7844052929e-01	-2.7128855087e-01
4.2563196508e+05	1.4482419015e+10	1.7459977924e+03	3.7665693190e+03	9.9504809886e+00	1.6624679160e-05	1.2362345883e+03	1.6676870059e-11	5.0884707096e+03	9.3931437218e+03	-2.3127034881e-01	-2.9222422646e-01
4.3553038287e+05	1.4852963096e+10	1.7505933197e+03	3.7735462629e+03	9.9523616301e+00	2.0105754947e-05	1.2277917006e+03	1.0745092244e-11	5.0947227884e+03	9.4143440314e+03	-1.7930950723e-01	-2.2482239308e-01
4.4542880066e+05	1.5224148044e+10	1.7539696803e+03	3.7829019496e+03	9.9542195191e+00	2.2773907419e-05	1.2229465699e+03	8.3837094953e-12	5.1080574420e+03	9.4455163620e+03	-1.6450262534e+00	-2.3300042753e+00
4.5532721845e+05	1.5596569024e+10	1.7567991404e+03	3.7942007213e+03	9.9560519228e+00	2.4235687236e-05	1.2200809391e+03	7.5475790690e-12	5.1272958601e+03	9.4848002351e+03	-1.9183556119e+00	-2.7180212762e+00
4.6522563625e+05	1.5970192554e+10	1.7594721201e+03	3.8058356180e+03	9.9578581095e+00	2.4387794929e-05	1.2185205929e+03	7.0477588604e-12	5.1476619191e+03	9.5254265508e+03	-8.9732864777e-01	-1.2459579430e+00
4.7512405404e+05	1.6344890197e+10	1.7622372356e+03	3.8152506009e+03	9.9596422207e+00	2.3429167592e-05	1.2180856748e+03	6.1712454218e-12	5.1614613975e+03	9.5566450169e+03	-3.0825584856e-01	-3.9770571883e-01
4.8502247183e+05	1.6720401760e+10	1.7652203460e+03	3.8219741781e+03	9.9614101558e+00	2.2698545641e-05	1.2183544549e+03	5.4443419510e-12	5.1674031645e+03	9.5766136054e+03	-3.0571845565e-01	-3.9352680182e-01
4.9492088962e+05	1.7096585398e+10	1.7684652560e+03	3.8286507905e+03	9.9631812875e+00	2.3942833725e-05	1.2226004225e+03	5.4737367966e-12	5.1732148909e+03	9.5963733499e+03	-3.0419914785e-01	-3.9057966121e-01
5.0481930742e+05	1.7473397294e+10	1.7722387593e+03	3.8352623159e+03	9.9649670799e+00	2.8831202777e-05	1.2358743091e+03	6.3714453538e-12	5.1788490076e+03	9.6158645324e+03	-3.0414268246e-01	-3.8946336379e-01
5.1471772521e+05	1.7850889125e+10	1.7770530607e+03	3.8426322762e+03	9.9667661042e+00	3.7434487419e-05	1.2586139956e+03	8.2038892125e-12	5.1864187951e+03	9.6381314172e+03	-3.9607782934e-01	-5.1917934958e-01
5.2461614300e+05	1.8229255055e+10	1.7835266863e+03	3.8525016939e+03	9.9685628165e+00	4.7627265031e-05	1.2851898901e+03	1.0845305815e-11	5.2003430665e+03	9.6694314976e+03	-6.8177015694e-01	-9.2543864779e-01
5.3451456079e+05	1.8609013068e+10	1.7922508207e+03	3.8710068042e+03	9.9702786427e+00	4.6314274652e-05	1.2804655805e+03	1.2900181071e-11	5.2358431399e+03	9.7305238950e+03	-8.6784349941e-01	-1.1975608801e+00
5.4441297858e+05	1.8991121913e+10	1.8016520889e+03	3.8989189042e+03	9.9718605604e+00	3.5930834677e-05	1.2519586065e+03	1.2422821603e-11	5.2945085194e+03	9.8232098290e+03	-4.6806427577e-01	-6.3677109643e-01
5.5431139638e+05	1.9375672737e+10	1.8096786533e+03	3.9157950033e+03	9.9733465757e+00	2.7939051978e-05	1.2316631710e+03	1.0373250411e-11	5.3241032337e+03	9.8751664928e+03	-3.1444485325e-01	-4.1373777190e-01
5.6420981417e+05	1.9761696587e+10	1.8158347072e+03	3.9249939134e+03	9.9747746053e+00	2.7192285307e-05	1.2330526861e+03	8.1141764242e-12	5.3339362992e+03	9.8995052122e+03	-3.8221716289e-01	-4.9575591418e-01
5.7410823196e+05	2.0148300908e+10	1.8205741068e+03	3.9334010926e+03	9.9761836545e+00	3.5368091703e-05	1.2631207606e+03	6.8658933276e-12	5.3425545541e+03	9.9222558378e+03	-4.3465272008e-01	-5.5926825756e-01
5.8400664975e+05	2.0535429319e+10	1.8251377799e+03	3.9395709088e+03	9.9776011502e+00	5.1610881418e-05	1.3262139709e+03	7.0519257399e-12	5.3470388714e+03	9.9397533151e+03	-3.5991318966e-01	-4.6722053092e-01
5.9390506755e+05	2.0923340838e+10	1.8306455915e+03	3.9455557172e+03	9.9790329328e+00	6.6600708488e-05	1.4052095660e+03	8.3945227222e-12	5.3510438086e+03	9.9565904346e+03	-2.8067619730e-01	-3.6894314027e-01
6.0380348534e+05	2.1312349365e+10	1.8380723066e+03	3.9600404033e+03	9.9804471025e+00	7.1319946953e-05	1.4683127280e+03	1.0257941899e-11	5.3775663600e+03	9.9997115445e+03	-1.3059138813e+00	-1.5089537213e+00
6.1370190313e+05	2.1702773214e+10	1.8464226422e+03	3.9773054175e+03	9.9818014841e+00	7.2365824207e-05	1.5273242514e+03	1.3150383237e-11	5.4082129734e+03	1.0052974897e+04	-1.4816362009e+00	-1.8215842429e+00
6.2360032092e+05	2.2095036079e+10	1.8546829162e+03	3.9947338638e+03	9.9830704923e+00	7.5454978163e-05	1.5828118410e+03	1.8786193634e-11	5.4393888195e+03	1.0108967307e+04	2.6665026495e-02	-6.5219080471e-01
6.3349873872e+05	2.2488825764e+10	1.8618562360e+03	4.0162706493e+03	9.9842409439e+00	8.4139624046e-05	1.6136450810e+03	2.8331289464e-11	5.4829130752e+03	1.0173477359e+04	1.8818557602e+00	8.4280685241e-01
6.4339715651e+05	2.2885421543e+10	1.8671530362e+03	4.0578548602e+03	9.9852856836e+00	9.7394707276e-05	1.5729047528e+03	4.0386742486e-11	5.5674764080e+03	1.0271911394e+04	1.6306765633e-01	-3.0723816166e-01
6.5329557430e+05	2.3290904567e+10	1.8707583622e+03	4.1881645558e+03	9.9855970754e+00	9.0805220513e-05	1.4604495904e+03	4.4573551717e-11	5.7631129365e+03	1.0487763703e+04	-3.2718566603e+00	-3.8828136476e+00
6.6319399209e+05	2.3707981233e+10	1.8746174561e+03	4.2680294084e+03	9.9850187044e+00	6.9978182456e-05	1.3699974542e+03	3.3879551276e-11	5.8862419238e+03	1.0629368429e+04	-1.1683941854e+00	-1.3486946257e+00
6.7309240989e+05	2.4130149213e+10	1.8792220101e+03	4.2924475953e+03	9.9841200888e+00	5.3048755496e-05	1.3212317561e+03	1.9522008663e-11	5.9253984818e+03	1.0682835999e+04	-5.2375333754e-01	-5.8709758652e-01
6.8299082768e+05	2.4553298706e+10	1.8842166306e+03	4.3044266653e+03	9.9831494306e+00	4.3544626924e-05	1.3005580835e+03	1.0641931060e-11	5.9474639483e+03	1.0718859453e+04	-4.8586013960e-01	-5.4013791401e-01
6.9288924547e+05	2.4977596682e+10	1.8891592726e+03	4.3175585592e+03	9.9821347129e+00	3.8870668440e-05	1.2929275509e+03	6.8737342579e-12	5.9726616570e+03	1.0758569825e+04	-6.1595439319e-01	-6.8567421682e-01
7.0278766326e+05	2.5403173186e+10	1.8936688164e+03	4.3273712562e+03	9.9810811928e+00	3.6763040302e-05	1.2908665118e+03	5.2827921580e-12	5.9890916223e+03	1.0787835756e+04	-8.2628095121e-01	-9.2448813590e-01
7.1268608106e+05	2.5829484356e+10	1.8976881880e+03	4.3330732284e+03	9.9800200722e+00	3.5871761684e-05	1.2891355987e+03	4.7815525575e-12	5.9946385883e+03	1.0804162799e+04	-7.1904952937e-01	-8.0158437488e-01
7.2258449885e+05	2.6256359019e+10	1.9014920416e+03	4.3387785914e+03	9.9789689280e+00	3.5771199585e-05	1.2842806333e+03	5.7945508335e-12	6.0002102224e+03	1.0820486267e+04	-3.2607489391e-01	-3.5251503065e-01
7.3248291664e+05	2.6683651383e+10	1.9053433573e+03	4.3462173160e+03	9.9779271169e+00	3.7366085577e-05	1.2783543941e+03	8.5479960420e-12	6.0105618636e+03	1.0842416015e+04	-3.2487191163e-01	-3.5064775223e-01
7.4238133443e+05	2.7112020482e+10	1.9094671393e+03	4.3622991974e+03	9.9768573993e+00	3.8070456957e-05	1.2701592073e+03	1.1386172321e-11	6.0447003238e+03	1.0892789106e+04	-3.2730919317e-01	-3.5212134873e-01
7.5227975223e+05	2.7543659927e+10	1.9138527737e+03	4.4085026578e+03	9.9755962118e+00	3.2002159106e-05	1.2604172455e+03	1.1335465933e-11	6.1617302404e+03	1.1042342829e+04	-3.4261697118e-01	-3.6373853027e-01
7.6217817002e+05	2.7978276975e+10	1.9180845838e+03	4.4145836068e+03	9.9741227856e+00	2.5841859866e-05	1.2548827843e+03	8.4676675608e-12	6.1687434052e+03	1.1059913326e+04	-3.4079157837e-01	-3.6113082625e-01
7.7207658781e+05	2.8413698955e+10	1.9220110642e+03	4.4287400975e+03	9.9726251723e+00	2.4775027792e-05	1.2532984509e+03	5.9237906640e-12	6.1987676411e+03	1.1105013566e+04	-3.4036308898e-01	-3.5952265714e-01
7.8197500560e+05	2.8849856165e+10	1.9257976240e+03	4.4363834451e+03	9.9711239864e+00	2.4757713124e-05	1.2523499025e+03	4.4275991391e-12	6.2103430005e+03	1.1127919101e+04	-3.4141458290e-01	-3.5949750573e-01
7.9187342340e+05	2.9286820491e+10	1.9295634051e+03	4.4425635812e+03	9.9696235523e+00	2.4743461048e-05	1.2515603712e+03	3.6531061990e-12	6.2177735525e+03	1.1145825260e+04	-3.4064360170e-01	-3.5822068593e-01
8.0177184119e+05	2.9724496612e+10	1.9333247396e+03	4.4486138291e+03	9.9681266681e+00	2.4644697669e-05	1.2511425497e+03	3.3779777004e-12	6.2248405513e+03	1.1163279158e+04	-3.3895745100e-01	-3.5622426355e-01
8.1167025898e+05	3.0162814824e+10	1.9370736216e+03	4.4546505136e+03	9.9666352685e+00	2.4521465652e-05	1.2511241792e+03	3.3041766519e-12	6.2318764482e+03	1.1180670060e+04	-3.3711651327e-01	-3.5434906027e-01
8.2156867677e+05	3.0601725111e+10	1.9408004210e+03	4.4606729475e+03	9.9651505766e+00	2.4398414131e-05	1.2514962001e+03	3.2781271338e-12	6.2388878738e+03	1.1198001620e+04	-3.3565256082e-01	-3.5224844497e-01
8.3146709457e+05	3.1041204206e+10	1.9445126383e+03	4.4666806517e+03	9.9636733089e+00	2.4274989253e-05	1.2518225933e+03	3.2601794645e-12	6.2458689758e+03	1.1215273678e+04	-3.3410794325e-01	-3.5002882206e-01
8.4136551236e+05	3.1481249867e+10	1.9482185062e+03	4.4726741479e+03	9.9622039971e+00	2.4147302226e-05	1.2515785643e+03	3.2427766059e-12	6.2528132382e+03	1.1232481991e+04	-3.3257632587e-01	-3.4832046732e-01
8.5126393015e+05	3.1921864900e+10	1.9519149780e+03	4.4786536870e+03	9.9607431479e+00	2.4016277634e-05	1.2508028989e+03	3.2256467423e-12	6.2597226084e+03	1.1249628128e+04	-3.3112900839e-01	-3.4663081398e-01
8.6116234794e+05	3.2363049095e+10	1.9555990249e+03	4.4846194140e+03	9.9592912538e+00	2.3885744941e-05	1.2498686929e+03	3.2088133408e-12	6.2665991068e+03	1.1266714020e+04	-3.2942071146e-01	-3.4454811730e-01
8.7106076574e+05	3.2804803772e+10	1.9592754349e+03	4.4905715905e+03	9.9578487875e+00	2.3757859781e-05	1.2490048226e+03	3.1919576564e-12	6.2734404420e+03	1.1283735578e+04	-3.2791954897e-01	-3.4278109742e-01
8.8095918353e+05	3.3247129176e+10	1.9629494869e+03	4.4965089591e+03	9.9564162075e+00	2.3633325364e-05	1.2483884797e+03	3.1749692459e-12	6.2802470667e+03	1.1300693113e+04	-3.2666120490e-01	-3.4101179464e-01
8.9085760132e+05	3.3690025324e+10	1.9666145709e+03	4.5024312943e+03	9.9549939578e+00	2.3510732443e-05	1.2479529528e+03	3.1582642772e-12	6.2870267343e+03	1.1317593964e+04	-3.2498076833e-01	-3.3921450966e-01
9.0075601911e+05	3.4133491758e+10	1.9702566284e+03	4.5083413711e+03	9.9535824719e+00	2.3389723864e-05	1.2475156982e+03	3.1419614496e-12	6.2937804608e+03	1.1334439626e+04	-3.2337787511e-01	-3.3735208267e-01
9.1065443691e+05	3.4577527596e+10	1.9738832459e+03	4.5142381382e+03	9.9521821670e+00	2.3271815190e-05	1.2471021885e+03	3.1256586850e-12	6.3005053580e+03	1.1351231398e+04	-3.2213666780e-01	-3.3569019743e-01
9.2055285470e+05	3.5022131523e+10	1.9774989563e+03	4.5201220140e+03	9.9507934412e+00	2.3158754368e-05	1.2468891102e+03	3.1095621545e-12	6.3072003910e+03	1.1367960729e+04	-3.2063950775e-01	-3.3391178053e-01
9.3045127249e+05	3.5467301851e+10	1.9811127442e+03	4.5259892236e+03	9.9494166767e+00	2.3047622317e-05	1.2470210707e+03	3.0938415743e-12	6.3138590521e+03	1.1384624743e+04	-3.1941809230e-01	-3.3213005706e-01
9.4034969028e+05	3.5913036584e+10	1.9847104122e+03	4.5318426813e+03	9.9480529293e+00	2.2935926794e-05	1.2471363946e+03	3.0781914459e-12	6.3204880575e+03	1.1401235034e+04	-3.1789622524e-01	-3.2951932654e-01
9.5024810808e+05	3.6359333772e+10	1.9882955066e+03	4.5376832900e+03	9.9467018857e+00	2.2827139026e-05	1.2472342133e+03	3.0627249678e-12	6.3270887448e+03	1.1417789976e+04	-3.1637852277e-01	-3.2757460831e-01
9.6014652587e+05	3.6806191596e+10	1.9918709921e+03	4.5435119102e+03	9.9453638576e+00	2.2720538189e-05	1.2472764589e+03	3.0475094251e-12	6.3336527656e+03	1.1434279060e+04	-3.1520730619e-01	-3.2664578808e-01
9.7004494366e+05	3.7253608165e+10	1.9954432476e+03	4.5493267808e+03	9.9440391764e+00	2.2611637146e-05	1.2470692656e+03	3.0321232747e-12	6.3401899546e+03	1.1450716082e+04	-3.1373798780e-01	-3.2498586800e-01
9.7994336145e+05	3.7701581659e+10	1.9989991304e+03	4.5551293017e+03	9.9427282823e+00	2.2502074834e-05	1.2468318479e+03	3.0166981779e-12	6.3467045420e+03	1.1467103008e+04	-3.1226221344e-01	-3.2319397284e-01
9.8984177925e+05	3.8150110251e+10	2.0025343678e+03	4.5609176142e+03	9.9414315696e+00	2.2392277683e-05	1.2465973061e+03	3.0017804425e-12	6.3532081631e+03	1.1483450486e+04	-3.0706448403e-01	-3.1839953583e-01
9.9974019704e+05	3.8599192146e+10	2.0060541929e+03	4.5666927673e+03	9.9401494168e+00	2.2284208150e-05	1.2463694343e+03	2.9871310991e-12	6.3596910038e+03	1.1499750896e+04	-3.0427642069e-01	-3.1527107807e-01
1.0096386148e+06	3.9048825580e+10	2.0095734850e+03	4.5724548607e+03	9.9388822081e+00	2.2176497920e-05	1.2459244643e+03	2.9724333313e-12	6.3661416425e+03	1.1515996362e+04	-3.0674909203e-01	-3.1703324970e-01
1.0195370326e+06	3.9499008824e+10	2.0130888917e+03	4.5782057875e+03	9.9376303306e+00	2.2068778054e-05	1.2453140934e+03	2.9578468220e-12	6.3725517176e+03	1.1532177974e+04	-3.0722475990e-01	-3.1700425937e-01
1.0294354504e+06	3.9949740167e+10	2.0165930142e+03	4.5839450304e+03	9.9363941740e+00	2.1961941285e-05	1.2446680314e+03	2.9435187087e-12	6.3789300550e+03	1.1548302970e+04	-3.0583482828e-01	-3.1520133279e-01
1.0393338682e+06	4.0401017939e+10	2.0200856345e+03	4.5896724865e+03	9.9351741307e+00	2.1855656818e-05	1.2440236605e+03	2.9293440327e-12	6.3852804889e+03	1.1564374039e+04	-3.0465782830e-01	-3.1396967793e-01
1.0492322860e+06	4.0852840497e+10	2.0235726646e+03	4.5953884613e+03	9.9339705959e+00	2.1749182164e-05	1.2434319875e+03	2.9152598221e-12	6.3915966631e+03	1.1580385958e+04	-3.0343447502e-01	-3.1258892906e-01
1.0591307038e+06	4.1305206224e+10	2.0270582189e+03	4.6010913213e+03	9.9327839677e+00	2.1643736633e-05	1.2429808784e+03	2.9012571879e-12	6.3978861259e+03	1.1596347409e+04	-3.0202697846e-01	-3.1077946496e-01
1.0690291216e+06	4.1758113529e+10	2.0305343876e+03	4.6067812096e+03	9.9316146468e+00	2.1540397324e-05	1.2426148002e+03	2.8872633196e-12	6.4041545210e+03	1.1612262463e+04	-3.0086663663e-01	-3.0896783454e-01
1.0789275394e+06	4.2211560842e+10	2.0339923082e+03	4.6124587250e+03	9.9304630371e+00	2.1439476685e-05	1.2422447259e+03	2.8733651520e-12	6.4103976054e+03	1.1628128727e+04	-2.9976553305e-01	-3.0757702422e-01
1.0888259572e+06	4.2665546646e+10	2.0374338827e+03	4.6181242777e+03	9.9293295452e+00	2.1341372547e-05	1.2418755627e+03	2.8597219078e-12	6.4166151427e+03	1.1643946234e+04	-2.9840357473e-01	-3.0629983215e-01
1.0987243750e+06	4.3120069449e+10	2.0408694021e+03	4.6237780165e+03	9.9282145808e+00	2.1247299026e-05	1.2416729606e+03	2.8463011239e-12	6.4228060160e+03	1.1659710769e+04	-2.9723200550e-01	-3.0492000776e-01
